"EQID","STATID","mag","rupture_complete","JB_complete","fm_type_code","vs30","rotD50_pga","ev_latitude","ev_longitude","st_latitude","st_longitude","X_ev","Y_ev","X_stat","Y_stat"
129,855,4.65,146.489180487844,146.2,"NF",398.901209,0.866052,44.1683,10.2008,45.4591,10.5575,116.304373616305,4901.77594545969,152.675819850521,5043.5595078627
129,887,4.65,58.823889704779,58.1,"NF",309.,1.980685,44.1683,10.2008,44.686833,10.107242,116.304373616305,4901.77594545969,112.275529496558,4959.81866780696
129,324,4.65,13.2966161108757,9.6,"NF",509.,86.356659,44.1683,10.2008,44.238247,10.131089,116.304373616305,4901.77594545969,111.192068774884,4909.8743080301
129,326,4.65,198.313514415937,198.1,"NF",881.391073,0.079195,44.1683,10.2008,45.861252,9.412256,116.304373616305,4901.77594545969,66.2684499915306,5093.83391683872
129,749,4.65,55.6655189502442,54.9,"NF",428.,1.4736695,44.1683,10.2008,44.65537,10.31334,116.304373616305,4901.77594545969,128.406625927527,4955.36119070823
129,327,4.65,33.6808550960334,32.4,"NF",885.969579,1.2131995,44.1683,10.2008,44.096161,9.807919,116.304373616305,4901.77594545969,84.3841673511371,4895.67573249471
129,751,4.65,74.2720001077122,73.7,"NF",302.672112,1.6037835,44.1683,10.2008,44.828922,10.279394,116.304373616305,4901.77594545969,126.835722111855,4974.79598509377
129,155,4.65,63.4703080187894,62.8,"NF",850.675445,4.707386,44.1683,10.2008,43.989647,10.944552,116.304373616305,4901.77594545969,174.791667216112,4878.72331363655
129,617,4.65,35.8988857765809,34.7,"NF",777.215443,5.7928535,44.1683,10.2008,44.379951,9.88165,116.304373616305,4901.77594545969,92.256611435816,4926.82973292362
129,255,4.65,58.7251223923799,58,"NF",643.304866,2.471969,44.1683,10.2008,44.149673,10.926009,116.304373616305,4901.77594545969,174.185191946338,4896.57214377936
129,328,4.65,53.8910938838692,53.1,"NF",522.220122,1.963763,44.1683,10.2008,44.333096,10.825229,116.304373616305,4901.77594545969,167.162561663742,4917.3516919594
129,329,4.65,11.8067777145164,7.4,"NF",453.,37.6534825,44.1683,10.2008,44.188549,10.28861,116.304373616305,4901.77594545969,123.454424265475,4903.61829960673
129,618,4.65,65.2518198979921,64.6,"NF",538.,1.4099375,44.1683,10.2008,44.265343,9.403355,116.304373616305,4901.77594545969,53.2800725557571,4916.59772786934
129,158,4.65,50.4460107441609,49.6,"NF",948.140989,4.445623,44.1683,10.2008,44.064114,10.803726,116.304373616305,4901.77594545969,163.919849832698,4887.56081224812
129,619,4.65,60.6023926920382,59.9,"NF",675.197523,1.654814,44.1683,10.2008,44.507027,10.784814,116.304373616305,4901.77594545969,164.936966411519,4936.83749605224
129,159,4.65,131.322656080358,131,"NF",486.,0.078927,44.1683,10.2008,43.908112,11.794457,116.304373616305,4901.77594545969,242.596834556264,4866.66337490951
129,331,4.65,140.202175446745,139.9,"NF",841.407856,0.1187,44.1683,10.2008,44.3076,8.46,116.304373616305,4901.77594545969,-21.6493090016556,4926.88014667252
129,256,4.65,13.2966161108757,9.6,"NF",819.609782,51.5190735,44.1683,10.2008,44.110732,10.289627,116.304373616305,4901.77594545969,123.039599995134,4894.96957047576
129,332,4.65,31.7616120497685,30.4,"NF",595.287402,9.6991905,44.1683,10.2008,44.364874,10.466171,116.304373616305,4901.77594545969,138.730665290831,4922.40500393096
129,333,4.65,52.5121890612075,51.7,"NF",855.,1.2130205,44.1683,10.2008,44.3927,9.633476,116.304373616305,4901.77594545969,72.5781940531043,4929.51479746359
129,19,4.65,185.328492143005,185.1,"NF",1032.616466,0.145343,44.1683,10.2008,45.8228,10.4664,116.304373616305,4901.77594545969,147.844257466397,5084.36214532109
129,20,4.65,35.0297016830004,33.8,"NF",883.359304,3.7437895,44.1683,10.2008,44.0624,10.597,116.304373616305,4901.77594545969,147.351897942078,4888.23619789796
129,21,4.65,90.0710830400079,89.6,"NF",1058.081505,0.658663,44.1683,10.2008,44.7679,9.4478,116.304373616305,4901.77594545969,60.6328422786503,4972.18326259924
129,22,4.65,170.248759173158,170,"NF",744.53735,0.0394385,44.1683,10.2008,43.3292,11.9663,116.304373616305,4901.77594545969,254.045438337667,4801.8431725429
129,164,4.65,136.211049478374,135.9,"NF",116.,0.277548,44.1683,10.2008,44.581039,11.805396,116.304373616305,4901.77594545969,246.386121597613,4941.37622669051
129,24,4.65,160.064611954048,159.8,"NF",372.542497,0.4059005,44.1683,10.2008,45.606,10.217,116.304373616305,4901.77594545969,127.030263695303,5061.4095341681
129,26,4.65,75.5621598420797,75,"NF",616.915726,0.654866,44.1683,10.2008,43.7956,10.9795,116.304373616305,4901.77594545969,176.543987196891,4857.03185261451
129,259,4.65,128.230456600606,127.9,"NF",422.702986,0.5420185,44.1683,10.2008,45.2755,9.7621,116.304373616305,4901.77594545969,89.161807271114,5026.91687190776
129,166,4.65,134.514980578373,134.2,"NF",184.,0.275743,44.1683,10.2008,44.9035,11.5406,116.304373616305,4901.77594545969,226.888331934522,4978.05436744645
129,623,4.65,143.794610469238,143.5,"NF",278.363808,0.204955,44.1683,10.2008,45.4582,10.1234,116.304373616305,4901.77594545969,118.732157340827,5045.43106486547
129,31,4.65,164.956751907886,164.7,"NF",402.274067,0.2811965,44.1683,10.2008,45.4803,9.2321,116.304373616305,4901.77594545969,49.2280184762861,5052.51291098814
129,33,4.65,79.1365907782234,78.6,"NF",259.711599,1.135072,44.1683,10.2008,44.6297,10.9492,116.304373616305,4901.77594545969,178.681537556991,4949.80248912713
129,35,4.65,99.5261272229559,99.1,"NF",548.95864,0.286664,44.1683,10.2008,44.3128,11.4248,116.304373616305,4901.77594545969,214.867080125859,4912.83444046461
129,45,4.65,97.7339756686486,97.3,"NF",208.,0.42976,44.1683,10.2008,44.8873,10.8987,116.304373616305,4901.77594545969,176.120428701068,4978.61856189356
129,37,4.65,47.8919617472494,47,"NF",710.677676,2.837617,44.1683,10.2008,44.5834,10.3163,116.304373616305,4901.77594545969,128.181249289802,4947.35289585613
129,39,4.65,139.403909557803,139.1,"NF",315.2123,0.2004755,44.1683,10.2008,45.4056,9.9307,116.304373616305,4901.77594545969,103.297630450715,5040.5221026545
129,893,4.65,178.337461011421,178.1,"NF",757.570653,0.3130255,44.1683,10.2008,45.6468,11.0721,116.304373616305,4901.77594545969,193.929413361885,5062.31335732171
129,41,4.65,198.013837900284,197.8,"NF",321.,0.3766825,44.1683,10.2008,45.639971,11.609983,116.304373616305,4901.77594545969,235.809130478468,5059.63821797386
129,42,4.65,113.872252985528,113.5,"NF",248.721221,1.0324915,44.1683,10.2008,45.0511,10.9199,116.304373616305,4901.77594545969,178.711913206681,4996.73013714398
129,894,4.65,15.1208465371486,12,"NF",611.309643,14.2002375,44.1683,10.2008,44.1117,10.0738,116.304373616305,4901.77594545969,105.772630084944,4896.09058652532
129,895,4.65,9.22659200355147,0.7,"NF",874.813657,119.2681995,44.1683,10.2008,44.1685,10.2095,116.304373616305,4901.77594545969,117.001281765494,4901.75750561092
129,46,4.65,165.855358671344,165.6,"NF",413.017,0.445285,44.1683,10.2008,45.6429,10.504,116.304373616305,4901.77594545969,149.639382577932,5064.21114426426
129,47,4.65,65.845880660828,65.2,"NF",526.413598,1.090143,44.1683,10.2008,44.35085,10.9765,116.304373616305,4901.77594545969,179.320211435128,4918.71979223523
129,49,4.65,175.641111360638,175.4,"NF",868.680983,0.232526,44.1683,10.2008,45.4536,11.4876,116.304373616305,4901.77594545969,225.364663783806,5039.34471808824
129,50,4.65,17.5114248420852,14.9,"NF",461.898558,17.959198,44.1683,10.2008,44.1594,10.3864,116.304373616305,4901.77594545969,131.088435984315,4899.93605972165
130,133,4.79,11.7991525119392,10.1,"NF",469.647131,70.147354,44.1595,10.1867,44.2393,10.1273,115.119654080271,4900.86446865089,110.896435158334,4910.0092681174
130,896,4.79,6.79779375974294,3,"NF",465.573088,110.165241,44.1595,10.1867,44.168201,10.1518,115.119654080271,4900.86446865089,112.385910945586,4901.99531676121
130,889,4.79,10.4623133197205,8.5,"NF",786.144001,87.504,44.1595,10.1867,44.2173,10.2569,115.119654080271,4900.86446865089,121.104677692468,4906.95811766816
130,890,4.79,6.45135644651572,2.1,"NF",625.21886,174.019676,44.1595,10.1867,44.1702,10.2081,115.119654080271,4900.86446865089,116.900375293317,4901.95288305409
130,79,4.79,149.224729854002,149.1,"NF",511.326993,0.395719,44.1595,10.1867,44.6826,8.4624,115.119654080271,4900.86446865089,-18.111889523849,4968.52323180851
130,318,4.79,18.9108434502536,17.9,"NF",760.956042,8.894502,44.1595,10.1867,44.208759,9.97307,115.119654080271,4900.86446865089,98.3716314857473,4907.36086085278
130,251,4.79,36.7103527632193,36.2,"NF",680.304388,2.7584805,44.1595,10.1867,43.995831,10.576916,115.119654080271,4900.86446865089,145.345675036373,4880.92807415837
130,320,4.79,24.6661711661944,23.9,"NF",640.,11.8616575,44.1595,10.1867,44.322445,9.991797,115.119654080271,4900.86446865089,100.640397598656,4919.89793045608
130,892,4.79,199.093470510713,199,"NF",875.419739,0.0644685,44.1595,10.1867,45.948399,10.2904,115.119654080271,4900.86446865089,134.999316268827,5099.10786110331
130,748,4.79,74.8489812889928,74.6,"NF",410.,0.3031885,44.1595,10.1867,44.129344,11.117683,115.119654080271,4900.86446865089,189.408198409924,4893.57145901759
130,137,4.79,54.6415592749695,54.3,"NF",715.963599,3.5179205,44.1595,10.1867,44.5304,9.7428,115.119654080271,4900.86446865089,82.2717693215398,4944.24487226286
130,322,4.79,46.7992521307766,46.4,"NF",389.259021,1.517218,44.1595,10.1867,44.2473,9.6198,115.119654080271,4900.86446865089,70.4260897322648,4913.43465077915
130,138,4.79,186.999518715958,186.9,"NF",316.,0.16295,44.1595,10.1867,43.3683,12.2346,115.119654080271,4900.86446865089,275.94266368116,4805.42967622362
130,140,4.79,25.3450192345557,24.6,"NF",785.398546,10.682847,44.1595,10.1867,43.9543,10.3012,115.119654080271,4900.86446865089,122.973082087085,4877.53987653849
130,323,4.79,19.7648678214654,18.8,"NF",551.49798,6.252452,44.1595,10.1867,44.110523,10.411119,115.119654080271,4900.86446865089,132.761680599293,4894.39591258979
130,887,4.79,59.2150318753608,58.9,"NF",309.,1.5485515,44.1595,10.1867,44.686833,10.107242,115.119654080271,4900.86446865089,112.275529496558,4959.81866780696
130,324,4.79,11.5433963806152,9.8,"NF",509.,121.6243365,44.1595,10.1867,44.238247,10.131089,115.119654080271,4900.86446865089,111.192068774884,4909.8743080301
130,326,4.79,198.793611567374,198.7,"NF",881.391073,0.0855305,44.1595,10.1867,45.861252,9.412256,115.119654080271,4900.86446865089,66.2684499915306,5093.83391683872
130,327,4.79,31.6925858837678,31.1,"NF",885.969579,2.2456655,44.1595,10.1867,44.096161,9.807919,115.119654080271,4900.86446865089,84.3841673511371,4895.67573249471
130,751,4.79,75.0483177692878,74.8,"NF",302.672112,0.9422785,44.1595,10.1867,44.828922,10.279394,115.119654080271,4900.86446865089,126.835722111855,4974.79598509377
130,155,4.79,63.8918617665818,63.6,"NF",850.675445,2.2945855,44.1595,10.1867,43.989647,10.944552,115.119654080271,4900.86446865089,174.791667216112,4878.72331363655
130,617,4.79,35.0351252316871,34.5,"NF",777.215443,6.0035,44.1595,10.1867,44.379951,9.88165,115.119654080271,4900.86446865089,92.256611435816,4926.82973292362
130,255,4.79,59.51344385935,59.2,"NF",643.304866,1.4194655,44.1595,10.1867,44.149673,10.926009,115.119654080271,4900.86446865089,174.185191946338,4896.57214377936
130,329,4.79,10.7074740251845,8.8,"NF",453.,30.4527585,44.1595,10.1867,44.188549,10.28861,115.119654080271,4900.86446865089,123.454424265475,4903.61829960673
130,618,4.79,63.9914056729496,63.7,"NF",538.,2.151547,44.1595,10.1867,44.265343,9.403355,115.119654080271,4900.86446865089,53.2800725557571,4916.59772786934
130,158,4.79,50.8670816933702,50.5,"NF",948.140989,2.487544,44.1595,10.1867,44.064114,10.803726,115.119654080271,4900.86446865089,163.919849832698,4887.56081224812
130,745,4.79,79.5342693434723,79.3,"NF",218.,1.2954495,44.1595,10.1867,44.848398,10.446963,115.119654080271,4900.86446865089,140.203709863843,4976.20207725872
130,159,4.79,132.040978487741,131.9,"NF",486.,0.065742,44.1595,10.1867,43.908112,11.794457,115.119654080271,4900.86446865089,242.596834556264,4866.66337490951
130,331,4.79,139.033880762928,138.9,"NF",841.407856,0.1339305,44.1595,10.1867,44.3076,8.46,115.119654080271,4900.86446865089,-21.6493090016556,4926.88014667252
130,256,4.79,11.6284134773408,9.9,"NF",819.609782,37.839449,44.1595,10.1867,44.110732,10.289627,115.119654080271,4900.86446865089,123.039599995134,4894.96957047576
130,333,4.79,51.5620984832852,51.2,"NF",855.,1.249331,44.1595,10.1867,44.3927,9.633476,115.119654080271,4900.86446865089,72.5781940531043,4929.51479746359
130,20,4.79,35.1336021495092,34.6,"NF",883.359304,2.091347,44.1595,10.1867,44.0624,10.597,115.119654080271,4900.86446865089,147.351897942078,4888.23619789796
130,21,4.79,89.8074050398963,89.6,"NF",1058.081505,0.36762,44.1595,10.1867,44.7679,9.4478,115.119654080271,4900.86446865089,60.6328422786503,4972.18326259924
130,737,4.79,154.920140717726,154.8,"NF",934.275262,0.0623225,44.1595,10.1867,45.5494003296,10.3094997406,115.119654080271,4900.86446865089,133.874418531163,5054.6947687904
130,22,4.79,170.609085338384,170.5,"NF",744.53735,0.027071,44.1595,10.1867,43.3292,11.9663,115.119654080271,4900.86446865089,254.045438337667,4801.8431725429
130,23,4.79,182.302084464221,182.2,"NF",277.,0.1603845,44.1595,10.1867,43.4584,12.2336,115.119654080271,4900.86446865089,276.19395169957,4815.43920262272
130,26,4.79,75.6463482264676,75.4,"NF",616.915726,0.505927,44.1595,10.1867,43.7956,10.9795,115.119654080271,4900.86446865089,176.543987196891,4857.03185261451
130,259,4.79,128.644704515965,128.5,"NF",422.702986,0.5850785,44.1595,10.1867,45.2755,9.7621,115.119654080271,4900.86446865089,89.161807271114,5026.91687190776
130,166,4.79,135.837034714396,135.7,"NF",184.,0.2502555,44.1595,10.1867,44.9035,11.5406,115.119654080271,4900.86446865089,226.888331934522,4978.05436744645
130,28,4.79,95.9940102298055,95.8,"NF",462.180153,0.4790525,44.1595,10.1867,43.7744,11.2551,115.119654080271,4900.86446865089,198.611212771869,4853.63552770623
130,623,4.79,144.528786060079,144.4,"NF",278.363808,0.234904,44.1595,10.1867,45.4582,10.1234,115.119654080271,4900.86446865089,118.732157340827,5045.43106486547
130,897,4.79,182.901749581572,182.8,"NF",1261.490528,0.1735,44.1595,10.1867,45.7697,9.716,115.119654080271,4900.86446865089,89.1689719744713,5082.05344031538
130,29,4.79,182.002252733311,181.9,"NF",494.494954,0.4284215,44.1595,10.1867,45.7054,9.4291,115.119654080271,4900.86446865089,66.3654602997559,5076.42900482584
130,31,4.79,165.212650847325,165.1,"NF",402.274067,0.273694,44.1595,10.1867,45.4803,9.2321,115.119654080271,4900.86446865089,49.2280184762861,5052.51291098814
130,32,4.79,120.15494163787,120,"NF",237.,0.588229,44.1595,10.1867,45.1495,10.7897,115.119654080271,4900.86446865089,169.029338121323,5008.1871135031
130,33,4.79,80.3319363640638,80.1,"NF",259.711599,0.7444455,44.1595,10.1867,44.6297,10.9492,115.119654080271,4900.86446865089,178.681537556991,4949.80248912713
130,35,4.79,100.585138067212,100.4,"NF",548.95864,0.1834135,44.1595,10.1867,44.3128,11.4248,115.119654080271,4900.86446865089,214.867080125859,4912.83444046461
130,45,4.79,98.8883208473073,98.7,"NF",208.,0.3920445,44.1595,10.1867,44.8873,10.8987,115.119654080271,4900.86446865089,176.120428701068,4978.61856189356
130,37,4.79,48.5844625369058,48.2,"NF",710.677676,1.8837145,44.1595,10.1867,44.5834,10.3163,115.119654080271,4900.86446865089,128.181249289802,4947.35289585613
130,38,4.79,149.724313322853,149.6,"NF",264.,0.3765495,44.1595,10.1867,45.3082,11.1724,115.119654080271,4900.86446865089,199.95042614576,5024.31859374446
130,39,4.79,140.132829843688,140,"NF",315.2123,0.24592,44.1595,10.1867,45.4056,9.9307,115.119654080271,4900.86446865089,103.297630450715,5040.5221026545
130,893,4.79,179.60361911721,179.5,"NF",757.570653,0.2353215,44.1595,10.1867,45.6468,11.0721,115.119654080271,4900.86446865089,193.929413361885,5062.31335732171
130,41,4.79,199.393329878409,199.3,"NF",321.,0.2990885,44.1595,10.1867,45.639971,11.609983,115.119654080271,4900.86446865089,235.809130478468,5059.63821797386
130,42,4.79,115.061809476472,114.9,"NF",248.721221,1.158708,44.1595,10.1867,45.0511,10.9199,115.119654080271,4900.86446865089,178.711913206681,4996.73013714398
130,895,4.79,6.45135644651572,2.1,"NF",874.813657,162.922012,44.1595,10.1867,44.1685,10.2095,115.119654080271,4900.86446865089,117.001281765494,4901.75750561092
130,46,4.79,166.811570342108,166.7,"NF",413.017,0.2972005,44.1595,10.1867,45.6429,10.504,115.119654080271,4900.86446865089,149.639382577932,5064.21114426426
130,47,4.79,66.8787709217207,66.6,"NF",526.413598,0.452853,44.1595,10.1867,44.35085,10.9765,115.119654080271,4900.86446865089,179.320211435128,4918.71979223523
130,48,4.79,169.909534753056,169.8,"NF",695.425411,0.161537,44.1595,10.1867,45.6378,10.7319,115.119654080271,4900.86446865089,167.367992624925,5062.67154100017
130,49,4.79,176.905200601904,176.8,"NF",868.680983,0.1716475,44.1595,10.1867,45.4536,11.4876,115.119654080271,4900.86446865089,225.364663783806,5039.34471808824
130,50,4.79,17.1233758353895,16,"NF",461.898558,7.011685,44.1595,10.1867,44.1594,10.3864,115.119654080271,4900.86446865089,131.088435984315,4899.93605972165
131,898,5.16,150.2078892735,150,"TF",1237.65624,0.2474395,43.5088,13.7225,42.559666,12.413994,396.735911802974,4818.11133492459,287.713769146945,4715.15972120834
131,351,5.16,21.2249852767911,19.7,"TF",563.893679,21.558935,43.5088,13.7225,43.59229,13.507411,396.735911802974,4818.11133492459,379.515905205655,4827.67323244937
131,135,5.16,146.013869204264,145.8,"TF",829.,0.1477255,43.5088,13.7225,43.889511,11.991291,396.735911802974,4818.11133492459,258.327775083028,4864.00229200965
131,138,5.16,121.756560398198,121.5,"TF",316.,0.9846175,43.5088,13.7225,43.3683,12.2346,396.735911802974,4818.11133492459,275.94266368116,4805.42967622362
131,338,5.16,83.9724359537104,83.6,"TF",145.,1.3190875,43.5088,13.7225,43.036714,12.920428,396.735911802974,4818.11133492459,330.595858508229,4766.99041968318
131,339,5.16,105.396489505106,105.1,"TF",698.,0.770536,43.5088,13.7225,42.719097,13.01228,396.735911802974,4818.11133492459,337.245478656486,4731.53741142494
131,142,5.16,138.325774893908,138.1,"TF",541.,0.4106455,43.5088,13.7225,44.137005,12.241408,396.735911802974,4818.11133492459,279.339217897913,4890.79049592799
131,375,5.16,121.556982522601,121.3,"TF",361.298967,0.5035785,43.5088,13.7225,43.491987,12.223396,396.735911802974,4818.11133492459,275.492875360986,4819.19702057349
131,147,5.16,86.2625063396607,85.9,"TF",351.495505,1.7985085,43.5088,13.7225,43.0263,12.896506,396.735911802974,4818.11133492459,328.618098826443,4765.88247275214
131,379,5.16,90.9437738385647,90.6,"TF",341.377307,1.378343,43.5088,13.7225,43.01459,12.83513,396.735911802974,4818.11133492459,323.583792428149,4764.70918520002
131,149,5.16,122.355302296223,122.1,"TF",929.25549,0.857362,43.5088,13.7225,42.803818,12.570145,396.735911802974,4818.11133492459,301.312927718572,4741.89312148416
131,150,5.16,141.021452268795,140.8,"TF",568.,0.2266745,43.5088,13.7225,43.994366,12.107441,396.735911802974,4818.11133492459,268.066112523928,4875.31535521875
131,390,5.16,35.2954671310637,34.4,"TF",439.952239,4.9309115,43.5088,13.7225,43.292511,13.418895,396.735911802974,4818.11133492459,371.738755697076,4794.51217338692
131,151,5.16,161.193703350968,161,"TF",800.,0.3202425,43.5088,13.7225,42.249229,12.748319,396.735911802974,4818.11133492459,314.245898375026,4679.90320608595
131,615,5.16,173.779659339061,173.6,"TF",778.344775,0.2013475,43.5088,13.7225,44.170376,11.766935,396.735911802974,4818.11133492459,241.5306434377,4895.88047259998
131,395,5.16,140.122874649359,139.9,"TF",872.576703,0.147058,43.5088,13.7225,43.00581,12.14362,396.735911802974,4818.11133492459,267.196254322494,4765.41976906337
131,479,5.16,84.5697936618034,84.2,"TF",763.091692,2.5411325,43.5088,13.7225,42.813091,13.311026,396.735911802974,4818.11133492459,361.91641123323,4741.44257603625
131,404,5.16,65.3790486318056,64.9,"TF",341.158774,3.990644,43.5088,13.7225,42.933846,13.860366,396.735911802974,4818.11133492459,407.010266569025,4754.09852350765
131,157,5.16,94.1320880465317,93.8,"TF",690.681372,1.155386,43.5088,13.7225,43.873901,12.6739,396.735911802974,4818.11133492459,313.110376047356,4860.49749976978
131,480,5.16,92.438195568715,92.1,"TF",821.321471,1.106303,43.5088,13.7225,42.900253,12.952842,396.735911802974,4818.11133492459,332.867201312403,4751.77111426055
131,408,5.16,45.2942601220066,44.6,"TF",258.,5.2043125,43.5088,13.7225,43.68558,13.226162,396.735911802974,4818.11133492459,357.034151672259,4838.48068300486
131,349,5.16,114.27340022945,114,"TF",968.233606,0.9770035,43.5088,13.7225,42.515139,13.371038,396.735911802974,4818.11133492459,366.185190294032,4708.25977376511
131,415,5.16,11.5312618563625,8.4,"TF",272.,108.890011,43.5088,13.7225,43.517905,13.619388,396.735911802974,4818.11133492459,388.417761581948,4819.25566884779
131,159,5.16,161.792985014802,161.6,"TF",486.,0.0713795,43.5088,13.7225,43.908112,11.794457,396.735911802974,4818.11133492459,242.596834556264,4866.66337490951
131,420,5.16,50.3239505603445,49.7,"TF",910.226117,5.447069,43.5088,13.7225,43.215904,13.25838,396.735911802974,4818.11133492459,358.540078010287,4786.26345416632
131,161,5.16,138.525448925459,138.3,"TF",645.889517,0.35225,43.5088,13.7225,42.738174,12.387275,396.735911802974,4818.11133492459,286.133132555965,4735.05058441715
131,18,5.16,108.986696435849,108.7,"TF",511.624758,0.2713165,43.5088,13.7225,43.3152,12.4073,396.735911802974,4818.11133492459,289.75239391883,4799.08267971085
131,204,5.16,35.978048863161,35.1,"TF",764.01457,24.7811755,43.5088,13.7225,43.1942,13.7614,396.735911802974,4818.11133492459,399.361776146426,4783.12536025257
131,22,5.16,143.817140842112,143.6,"TF",744.53735,0.145345,43.5088,13.7225,43.3292,11.9663,396.735911802974,4818.11133492459,254.045438337667,4801.8431725429
131,23,5.16,120.858470948461,120.6,"TF",277.,0.6333135,43.5088,13.7225,43.4584,12.2336,396.735911802974,4818.11133492459,276.19395169957,4815.43920262272
131,288,5.16,24.3189226735067,23,"TF",824.855804,34.6795575,43.5088,13.7225,43.305297,13.670091,396.735911802974,4818.11133492459,392.13894702927,4795.57708607889
131,164,5.16,194.560453330064,194.4,"TF",116.,0.276449,43.5088,13.7225,44.581039,11.805396,396.735911802974,4818.11133492459,246.386121597613,4941.37622669051
131,435,5.16,60.4187057127178,59.9,"TF",588.17473,1.3425905,43.5088,13.7225,43.6318,13.0003,396.735911802974,4818.11133492459,338.686067127362,4832.92184258006
131,25,5.16,117.964825265839,117.7,"TF",659.198177,0.2748485,43.5088,13.7225,43.8011,12.3205,396.735911802974,4818.11133492459,284.453698113543,4853.27170997875
131,289,5.16,63.7910652050897,63.3,"TF",483.752015,2.4381465,43.5088,13.7225,43.210082,13.058016,396.735911802974,4818.11133492459,342.25048745289,4785.97523743359
131,165,5.16,82.081057498061,81.7,"TF",897.56078,1.967268,43.5088,13.7225,42.9621,13.0498,396.735911802974,4818.11133492459,340.942511786329,4758.45127814982
131,206,5.16,146.612993967111,146.4,"TF",1011.252462,0.385798,43.5088,13.7225,42.26802,13.11718,396.735911802974,4818.11133492459,344.722660698594,4681.25121563376
131,438,5.16,61.509430171316,61,"TF",521.899982,2.3493605,43.5088,13.7225,43.2381,13.0674,396.735911802974,4818.11133492459,343.08468462788,4789.06916946382
131,291,5.16,59.2292157638441,58.7,"TF",616.795006,0.949966,43.5088,13.7225,43.1927,13.1427,396.735911802974,4818.11133492459,349.086768637244,4783.88864561126
131,30,5.16,146.91255902747,146.7,"TF",792.741375,0.391849,43.5088,13.7225,42.91263,12.11214,396.735911802974,4818.11133492459,264.274633243608,4755.15921298997
131,168,5.16,59.6256656147334,59.1,"TF",509.465827,1.3416625,43.5088,13.7225,43.44183,12.9973,396.735911802974,4818.11133492459,337.935861867019,4811.82916669409
131,439,5.16,46.7720001710425,46.1,"TF",687.908846,5.492871,43.5088,13.7225,43.1373,13.4692,396.735911802974,4818.11133492459,375.504205415572,4777.19920027618
131,169,5.16,122.754470387029,122.5,"TF",577.080928,0.772609,43.5088,13.7225,42.801,12.5682,396.735911802974,4818.11133492459,301.144848942726,4741.5847640062
131,34,5.16,79.2945143121515,78.9,"TF",553.164478,0.4214855,43.5088,13.7225,43.6292,12.7595,396.735911802974,4818.11133492459,319.252699446573,4833.12928944314
131,447,5.16,64.6842330092891,64.2,"TF",538.279838,1.4788565,43.5088,13.7225,43.256732,13.009601,396.735911802974,4818.11133492459,338.440911983001,4791.24849311131
131,36,5.16,101.109099491589,100.8,"TF",518.414094,1.639629,43.5088,13.7225,43.263,12.5246,396.735911802974,4818.11133492459,299.093018405432,4792.99653031651
131,514,5.16,90.2464403730142,89.9,"TF",926.897444,2.82213,43.5088,13.7225,42.833549,13.11427,396.735911802974,4818.11133492459,345.880862118369,4744.05557883445
131,170,5.16,20.4846283832536,18.9,"TF",677.097888,25.7630215,43.5088,13.7225,43.6077,13.5323,396.735911802974,4818.11133492459,381.555246697061,4829.34889980523
131,212,5.16,199.156747312262,199,"TF",470.162097,0.120605,43.5088,13.7225,41.71743,13.71202,396.735911802974,4818.11133492459,392.860906021605,4619.20500258308
131,442,5.16,45.7866792855739,45.1,"TF",362.133652,9.521727,43.5088,13.7225,43.7052,13.2331,396.735911802974,4818.11133492459,357.639778925736,4840.64782747701
131,43,5.16,157.598128161473,157.4,"TF",1001.609884,0.077994,43.5088,13.7225,43.9048,11.847,396.735911802974,4818.11133492459,246.802120018833,4866.13296761119
131,172,5.16,76.9068267450946,76.5,"TF",672.411804,1.631798,43.5088,13.7225,43.4363,12.7822,396.735911802974,4818.11133492459,320.512546400414,4811.65603799849
131,450,5.16,54.6737597024386,54.1,"TF",583.998231,1.7486795,43.5088,13.7225,43.228783,13.176956,396.735911802974,4818.11133492459,351.957598858256,4787.83466955849
131,687,5.16,131.637266759835,131.4,"TF",551.851388,1.074252,43.5088,13.7225,42.359901,13.3382,396.735911802974,4818.11133492459,363.15010684031,4691.07426277432
131,295,5.16,99.2150190243393,98.9,"TF",1001.812341,1.262155,43.5088,13.7225,42.62279,13.60393,396.735911802974,4818.11133492459,385.514074470361,4719.87225367242
132,351,4.46,19.8673566877932,16,"TF",563.893679,24.4099015,43.5547,13.699,43.59229,13.507411,394.916058391906,4823.23842987641,379.515905205655,4827.67323244937
132,138,4.46,120.875149893433,120.3,"TF",316.,0.4549515,43.5547,13.699,43.3683,12.2346,394.916058391906,4823.23842987641,275.94266368116,4805.42967622362
132,142,4.46,134.41697014053,133.9,"TF",541.,0.36679,43.5547,13.699,44.137005,12.241408,394.916058391906,4823.23842987641,279.339217897913,4890.79049592799
132,376,4.46,68.9138727816105,67.9,"TF",398.01861,0.71169,43.5547,13.699,43.343601,12.9119,394.916058391906,4823.23842987641,330.751626714422,4801.0895520976
132,147,4.46,88.4872977424444,87.7,"TF",351.495505,0.7905015,43.5547,13.699,43.0263,12.896506,394.916058391906,4823.23842987641,328.618098826443,4765.88247275214
132,379,4.46,93.048384519883,92.3,"TF",341.377307,0.3088135,43.5547,13.699,43.01459,12.83513,394.916058391906,4823.23842987641,323.583792428149,4764.70918520002
