,0,1,2,3
1328,100.0,5200.0,-25.0,0.0
1329,100.0,5225.0,-25.0,0.0
1330,100.0,5250.0,-25.0,0.0
1331,100.0,5275.0,-25.0,0.0
1332,100.0,5300.0,-25.0,0.0
1333,100.0,5325.0,-25.0,0.0
1334,125.0,3900.0,-25.0,0.0
1335,125.0,3925.0,-25.0,0.0
1336,125.0,3950.0,-25.0,0.0
1337,125.0,3975.0,-25.0,0.0
1338,125.0,4000.0,-25.0,0.0
1339,125.0,4025.0,-25.0,0.0
1340,125.0,4050.0,-25.0,0.0
1341,125.0,4075.0,-25.0,0.0
1342,125.0,4100.0,-25.0,0.0
1343,125.0,4125.0,-25.0,0.0
1344,125.0,4150.0,-25.0,0.0
1345,125.0,4175.0,-25.0,0.0
1346,125.0,4200.0,-25.0,0.0
1347,125.0,4225.0,-25.0,0.0
1348,125.0,4250.0,-25.0,0.0
1349,125.0,4275.0,-25.0,0.0
1350,125.0,4300.0,-25.0,0.0
1351,125.0,4325.0,-25.0,0.0
1352,125.0,4350.0,-25.0,0.0
1353,125.0,4375.0,-25.0,0.0
1354,125.0,4400.0,-25.0,0.0
1355,125.0,4425.0,-25.0,0.0
1356,125.0,4450.0,-25.0,0.0
1357,125.0,4475.0,-25.0,0.0
1358,125.0,4500.0,-25.0,0.0
1359,125.0,4525.0,-25.0,0.0
1360,125.0,4550.0,-25.0,0.0
1361,125.0,4575.0,-25.0,0.0
1362,125.0,4600.0,-25.0,0.0
1363,125.0,4625.0,-25.0,0.0
1364,125.0,4650.0,-25.0,0.0
1365,125.0,4675.0,-25.0,0.0
1366,125.0,4700.0,-25.0,0.0
1367,125.0,4725.0,-25.0,0.0
1368,125.0,4750.0,-25.0,0.0
1369,125.0,4775.0,-25.0,0.0
1370,125.0,4800.0,-25.0,0.0
1371,125.0,4825.0,-25.0,0.0
1372,125.0,4850.0,-25.0,0.0
1373,125.0,4875.0,-25.0,0.0
1374,125.0,4900.0,-25.0,0.0
1375,125.0,4925.0,-25.0,0.0
1376,125.0,4950.0,-25.0,0.0
1377,125.0,4975.0,-25.0,0.0
1378,125.0,5000.0,-25.0,0.0
1379,125.0,5025.0,-25.0,0.0
1380,125.0,5050.0,-25.0,0.0
1381,125.0,5075.0,-25.0,0.0
1382,125.0,5100.0,-25.0,0.0
1383,125.0,5125.0,-25.0,0.0
1384,125.0,5150.0,-25.0,0.0
1385,125.0,5175.0,-25.0,0.0
1386,125.0,5200.0,-25.0,0.0
1387,125.0,5225.0,-25.0,0.0
1388,125.0,5250.0,-25.0,0.0
1389,125.0,5275.0,-25.0,0.0
1390,125.0,5300.0,-25.0,0.0
1391,125.0,5325.0,-25.0,0.0
1392,150.0,3900.0,-25.0,0.0
1393,150.0,3925.0,-25.0,0.0
1394,150.0,3950.0,-25.0,0.0
1395,150.0,3975.0,-25.0,0.0
1396,150.0,4000.0,-25.0,0.0
1397,150.0,4025.0,-25.0,0.0
1398,150.0,4050.0,-25.0,0.0
1399,150.0,4075.0,-25.0,0.0
1400,150.0,4100.0,-25.0,0.0
1401,150.0,4125.0,-25.0,0.0
1402,150.0,4150.0,-25.0,0.0
1403,150.0,4175.0,-25.0,0.0
1404,150.0,4200.0,-25.0,0.0
1405,150.0,4225.0,-25.0,0.0
1406,150.0,4250.0,-25.0,0.0
1407,150.0,4275.0,-25.0,0.0
1408,150.0,4300.0,-25.0,0.0
1409,150.0,4325.0,-25.0,0.0
1410,150.0,4350.0,-25.0,0.0
1411,150.0,4375.0,-25.0,0.0
1412,150.0,4400.0,-25.0,0.0
1413,150.0,4425.0,-25.0,0.0
1414,150.0,4450.0,-25.0,0.0
1415,150.0,4475.0,-25.0,0.0
1416,150.0,4500.0,-25.0,0.0
1417,150.0,4525.0,-25.0,0.0
1418,150.0,4550.0,-25.0,0.0
1419,150.0,4575.0,-25.0,0.0
1420,150.0,4600.0,-25.0,0.0
1421,150.0,4625.0,-25.0,0.0
1422,150.0,4650.0,-25.0,0.0
1423,150.0,4675.0,-25.0,0.0
1424,150.0,4700.0,-25.0,0.0
1425,150.0,4725.0,-25.0,0.0
1426,150.0,4750.0,-25.0,0.0
1427,150.0,4775.0,-25.0,0.0
1428,150.0,4800.0,-25.0,0.0
1429,150.0,4825.0,-25.0,0.0
1430,150.0,4850.0,-25.0,0.0
1431,150.0,4875.0,-25.0,0.0
1432,150.0,4900.0,-25.0,0.0
1433,150.0,4925.0,-25.0,0.0
1434,150.0,4950.0,-25.0,0.0
1435,150.0,4975.0,-25.0,0.0
1436,150.0,5000.0,-25.0,0.0
1437,150.0,5025.0,-25.0,0.0
1438,150.0,5050.0,-25.0,0.0
1439,150.0,5075.0,-25.0,0.0
1440,150.0,5100.0,-25.0,0.0
1441,150.0,5125.0,-25.0,0.0
1442,150.0,5150.0,-25.0,0.0
1443,150.0,5175.0,-25.0,0.0
1444,150.0,5200.0,-25.0,0.0
1445,150.0,5225.0,-25.0,0.0
1446,150.0,5250.0,-25.0,0.0
1447,150.0,5275.0,-25.0,0.0
1448,150.0,5300.0,-25.0,0.0
1449,150.0,5325.0,-25.0,0.0
1450,175.0,3900.0,-25.0,0.0
1451,175.0,3925.0,-25.0,0.0
1452,175.0,3950.0,-25.0,0.0
1453,175.0,3975.0,-25.0,0.0
1454,175.0,4000.0,-25.0,0.0
1455,175.0,4025.0,-25.0,0.0
1456,175.0,4050.0,-25.0,0.0
1457,175.0,4075.0,-25.0,0.0
1458,175.0,4100.0,-25.0,0.0
1459,175.0,4125.0,-25.0,0.0
1460,175.0,4150.0,-25.0,0.0
1461,175.0,4175.0,-25.0,0.0
1462,175.0,4200.0,-25.0,0.0
1463,175.0,4225.0,-25.0,0.0
1464,175.0,4250.0,-25.0,0.0
1465,175.0,4275.0,-25.0,0.0
1466,175.0,4300.0,-25.0,0.0
1467,175.0,4325.0,-25.0,0.0
1468,175.0,4350.0,-25.0,0.0
1469,175.0,4375.0,-25.0,0.0
1470,175.0,4400.0,-25.0,0.0
1471,175.0,4425.0,-25.0,0.0
1472,175.0,4450.0,-25.0,0.0
1473,175.0,4475.0,-25.0,0.0
1474,175.0,4500.0,-25.0,0.0
1475,175.0,4525.0,-25.0,0.0
1476,175.0,4550.0,-25.0,0.0
1477,175.0,4575.0,-25.0,0.0
1478,175.0,4600.0,-25.0,0.0
1479,175.0,4625.0,-25.0,0.0
1480,175.0,4650.0,-25.0,0.0
1481,175.0,4675.0,-25.0,0.0
1482,175.0,4700.0,-25.0,0.0
1483,175.0,4725.0,-25.0,0.0
1484,175.0,4750.0,-25.0,0.0
1485,175.0,4775.0,-25.0,0.0
1486,175.0,4800.0,-25.0,0.0
1487,175.0,4825.0,-25.0,0.0
1488,175.0,4850.0,-25.0,0.0
1489,175.0,4875.0,-25.0,0.0
1490,175.0,4900.0,-25.0,0.0
1491,175.0,4925.0,-25.0,0.0
1492,175.0,4950.0,-25.0,0.0
1493,175.0,4975.0,-25.0,0.0
1494,175.0,5000.0,-25.0,0.0
1495,175.0,5025.0,-25.0,0.0
1496,175.0,5050.0,-25.0,0.0
1497,175.0,5075.0,-25.0,0.0
1498,175.0,5100.0,-25.0,0.0
1499,175.0,5125.0,-25.0,0.0
1500,175.0,5150.0,-25.0,0.0
1501,175.0,5175.0,-25.0,0.0
1502,175.0,5200.0,-25.0,0.0
1503,175.0,5225.0,-25.0,0.0
1504,175.0,5250.0,-25.0,0.0
1505,175.0,5275.0,-25.0,0.0
1506,175.0,5300.0,-25.0,0.0
1507,175.0,5325.0,-25.0,0.0
1508,200.0,3900.0,-25.0,0.0
1509,200.0,3925.0,-25.0,0.0
1510,200.0,3950.0,-25.0,0.0
1511,200.0,3975.0,-25.0,0.0
1512,200.0,4000.0,-25.0,0.0
1513,200.0,4025.0,-25.0,0.0
1514,200.0,4050.0,-25.0,0.0
1515,200.0,4075.0,-25.0,0.0
1516,200.0,4100.0,-25.0,0.0
1517,200.0,4125.0,-25.0,0.0
1518,200.0,4150.0,-25.0,0.0
1519,200.0,4175.0,-25.0,0.0
1520,200.0,4200.0,-25.0,0.0
1521,200.0,4225.0,-25.0,0.0
1522,200.0,4250.0,-25.0,0.0
1523,200.0,4275.0,-25.0,0.0
1524,200.0,4300.0,-25.0,0.0
1525,200.0,4325.0,-25.0,0.0
1526,200.0,4350.0,-25.0,0.0
1527,200.0,4375.0,-25.0,0.0
1528,200.0,4400.0,-25.0,0.0
1529,200.0,4425.0,-25.0,0.0
1530,200.0,4450.0,-25.0,0.0
1531,200.0,4475.0,-25.0,0.0
1532,200.0,4500.0,-25.0,0.0
1533,200.0,4525.0,-25.0,0.0
1534,200.0,4550.0,-25.0,0.0
1535,200.0,4575.0,-25.0,0.0
1536,200.0,4600.0,-25.0,0.0
1537,200.0,4625.0,-25.0,0.0
1538,200.0,4650.0,-25.0,0.0
1539,200.0,4675.0,-25.0,0.0
1540,200.0,4700.0,-25.0,0.0
1541,200.0,4725.0,-25.0,0.0
1542,200.0,4750.0,-25.0,0.0
1543,200.0,4775.0,-25.0,0.0
1544,200.0,4800.0,-25.0,0.0
1545,200.0,4825.0,-25.0,0.0
1546,200.0,4850.0,-25.0,0.0
1547,200.0,4875.0,-25.0,0.0
1548,200.0,4900.0,-25.0,0.0
1549,200.0,4925.0,-25.0,0.0
1550,200.0,4950.0,-25.0,0.0
1551,200.0,4975.0,-25.0,0.0
1552,200.0,5000.0,-25.0,0.0
1553,200.0,5025.0,-25.0,0.0
1554,200.0,5050.0,-25.0,0.0
1555,200.0,5075.0,-25.0,0.0
1556,200.0,5100.0,-25.0,0.0
1557,200.0,5125.0,-25.0,0.0
1558,200.0,5150.0,-25.0,0.0
1559,200.0,5175.0,-25.0,0.0
1560,200.0,5200.0,-25.0,0.0
1561,200.0,5225.0,-25.0,0.0
1562,200.0,5250.0,-25.0,0.0
1563,200.0,5275.0,-25.0,0.0
1564,200.0,5300.0,-25.0,0.0
1565,200.0,5325.0,-25.0,0.0
1566,225.0,3900.0,-25.0,0.0
1567,225.0,3925.0,-25.0,0.0
1568,225.0,3950.0,-25.0,0.0
1569,225.0,3975.0,-25.0,0.0
1570,225.0,4000.0,-25.0,0.0
1571,225.0,4025.0,-25.0,0.0
1572,225.0,4050.0,-25.0,0.0
1573,225.0,4075.0,-25.0,0.0
1574,225.0,4100.0,-25.0,0.0
1575,225.0,4125.0,-25.0,0.0
1576,225.0,4150.0,-25.0,0.0
1577,225.0,4175.0,-25.0,0.0
1578,225.0,4200.0,-25.0,0.0
1579,225.0,4225.0,-25.0,0.0
1580,225.0,4250.0,-25.0,0.0
1581,225.0,4275.0,-25.0,0.0
1582,225.0,4300.0,-25.0,0.0
1583,225.0,4325.0,-25.0,0.0
1584,225.0,4350.0,-25.0,0.0
1585,225.0,4375.0,-25.0,0.0
1586,225.0,4400.0,-25.0,0.0
1587,225.0,4425.0,-25.0,0.0
1588,225.0,4450.0,-25.0,0.0
1589,225.0,4475.0,-25.0,0.0
1590,225.0,4500.0,-25.0,0.0
1591,225.0,4525.0,-25.0,0.0
1592,225.0,4550.0,-25.0,0.0
1593,225.0,4575.0,-25.0,0.0
1594,225.0,4600.0,-25.0,0.0
1595,225.0,4625.0,-25.0,0.0
1596,225.0,4650.0,-25.0,0.0
1597,225.0,4675.0,-25.0,0.0
1598,225.0,4700.0,-25.0,0.0
1599,225.0,4725.0,-25.0,0.0
1600,225.0,4750.0,-25.0,0.0
1601,225.0,4775.0,-25.0,0.0
1602,225.0,4800.0,-25.0,0.0
1603,225.0,4825.0,-25.0,0.0
1604,225.0,4850.0,-25.0,0.0
1605,225.0,4875.0,-25.0,0.0
1606,225.0,4900.0,-25.0,0.0
1607,225.0,4925.0,-25.0,0.0
1608,225.0,4950.0,-25.0,0.0
1609,225.0,4975.0,-25.0,0.0
1610,225.0,5000.0,-25.0,0.0
1611,225.0,5025.0,-25.0,0.0
1612,225.0,5050.0,-25.0,0.0
1613,225.0,5075.0,-25.0,0.0
1614,225.0,5100.0,-25.0,0.0
1615,225.0,5125.0,-25.0,0.0
1616,225.0,5150.0,-25.0,0.0
1617,225.0,5175.0,-25.0,0.0
1618,225.0,5200.0,-25.0,0.0
1619,225.0,5225.0,-25.0,0.0
1620,225.0,5250.0,-25.0,0.0
1621,225.0,5275.0,-25.0,0.0
1622,225.0,5300.0,-25.0,0.0
1623,225.0,5325.0,-25.0,0.0
1624,250.0,3900.0,-25.0,0.0
1625,250.0,3925.0,-25.0,0.0
1626,250.0,3950.0,-25.0,0.0
1627,250.0,3975.0,-25.0,0.0
1628,250.0,4000.0,-25.0,0.0
1629,250.0,4025.0,-25.0,0.0
1630,250.0,4050.0,-25.0,0.0
1631,250.0,4075.0,-25.0,0.0
1632,250.0,4100.0,-25.0,0.0
1633,250.0,4125.0,-25.0,0.0
1634,250.0,4150.0,-25.0,0.0
1635,250.0,4175.0,-25.0,0.0
1636,250.0,4200.0,-25.0,0.0
1637,250.0,4225.0,-25.0,0.0
1638,250.0,4250.0,-25.0,0.0
1639,250.0,4275.0,-25.0,0.0
1640,250.0,4300.0,-25.0,0.0
1641,250.0,4325.0,-25.0,0.0
1642,250.0,4350.0,-25.0,0.0
1643,250.0,4375.0,-25.0,0.0
1644,250.0,4400.0,-25.0,0.0
1645,250.0,4425.0,-25.0,0.0
1646,250.0,4450.0,-25.0,0.0
1647,250.0,4475.0,-25.0,0.0
1648,250.0,4500.0,-25.0,0.0
1649,250.0,4525.0,-25.0,0.0
1650,250.0,4550.0,-25.0,0.0
1651,250.0,4575.0,-25.0,0.0
1652,250.0,4600.0,-25.0,0.0
1653,250.0,4625.0,-25.0,0.0
1654,250.0,4650.0,-25.0,0.0
1655,250.0,4675.0,-25.0,0.0
1656,250.0,4700.0,-25.0,0.0
1657,250.0,4725.0,-25.0,0.0
1658,250.0,4750.0,-25.0,0.0
1659,250.0,4775.0,-25.0,0.0
1660,250.0,4800.0,-25.0,0.0
1661,250.0,4825.0,-25.0,0.0
1662,250.0,4850.0,-25.0,0.0
1663,250.0,4875.0,-25.0,0.0
1664,250.0,4900.0,-25.0,0.0
1665,250.0,4925.0,-25.0,0.0
1666,250.0,4950.0,-25.0,0.0
1667,250.0,4975.0,-25.0,0.0
1668,250.0,5000.0,-25.0,0.0
1669,250.0,5025.0,-25.0,0.0
1670,250.0,5050.0,-25.0,0.0
1671,250.0,5075.0,-25.0,0.0
1672,250.0,5100.0,-25.0,0.0
1673,250.0,5125.0,-25.0,0.0
1674,250.0,5150.0,-25.0,0.0
1675,250.0,5175.0,-25.0,0.0
1676,250.0,5200.0,-25.0,0.0
1677,250.0,5225.0,-25.0,0.0
1678,250.0,5250.0,-25.0,0.0
1679,250.0,5275.0,-25.0,0.0
1680,250.0,5300.0,-25.0,0.0
1681,250.0,5325.0,-25.0,0.0
1682,275.0,3900.0,-25.0,0.0
1683,275.0,3925.0,-25.0,0.0
1684,275.0,3950.0,-25.0,0.0
1685,275.0,3975.0,-25.0,0.0
1686,275.0,4000.0,-25.0,0.0
1687,275.0,4025.0,-25.0,0.0
1688,275.0,4050.0,-25.0,0.0
1689,275.0,4075.0,-25.0,0.0
1690,275.0,4100.0,-25.0,0.0
1691,275.0,4125.0,-25.0,0.0
1692,275.0,4150.0,-25.0,0.0
1693,275.0,4175.0,-25.0,0.0
1694,275.0,4200.0,-25.0,0.0
1695,275.0,4225.0,-25.0,0.0
1696,275.0,4250.0,-25.0,0.0
1697,275.0,4275.0,-25.0,0.0
1698,275.0,4300.0,-25.0,0.0
1699,275.0,4325.0,-25.0,0.0
1700,275.0,4350.0,-25.0,0.0
1701,275.0,4375.0,-25.0,0.0
1702,275.0,4400.0,-25.0,0.0
1703,275.0,4425.0,-25.0,0.0
1704,275.0,4450.0,-25.0,0.0
1705,275.0,4475.0,-25.0,0.0
1706,275.0,4500.0,-25.0,0.0
1707,275.0,4525.0,-25.0,0.0
1708,275.0,4550.0,-25.0,0.0
1709,275.0,4575.0,-25.0,0.0
1710,275.0,4600.0,-25.0,0.0
1711,275.0,4625.0,-25.0,0.0
1712,275.0,4650.0,-25.0,0.0
1713,275.0,4675.0,-25.0,0.0
1714,275.0,4700.0,-25.0,0.0
1715,275.0,4725.0,-25.0,0.0
1716,275.0,4750.0,-25.0,0.0
1717,275.0,4775.0,-25.0,0.0
1718,275.0,4800.0,-25.0,0.0
1719,275.0,4825.0,-25.0,0.0
1720,275.0,4850.0,-25.0,0.0
1721,275.0,4875.0,-25.0,0.0
1722,275.0,4900.0,-25.0,0.0
1723,275.0,4925.0,-25.0,0.0
1724,275.0,4950.0,-25.0,0.0
1725,275.0,4975.0,-25.0,0.0
1726,275.0,5000.0,-25.0,0.0
1727,275.0,5025.0,-25.0,0.0
1728,275.0,5050.0,-25.0,0.0
1729,275.0,5075.0,-25.0,0.0
1730,275.0,5100.0,-25.0,0.0
1731,275.0,5125.0,-25.0,0.0
1732,275.0,5150.0,-25.0,0.0
1733,275.0,5175.0,-25.0,0.0
1734,275.0,5200.0,-25.0,0.0
1735,275.0,5225.0,-25.0,0.0
1736,275.0,5250.0,-25.0,0.0
1737,275.0,5275.0,-25.0,0.0
1738,275.0,5300.0,-25.0,0.0
1739,275.0,5325.0,-25.0,0.0
1740,300.0,3900.0,-25.0,0.0
1741,300.0,3925.0,-25.0,0.0
1742,300.0,3950.0,-25.0,0.0
1743,300.0,3975.0,-25.0,0.0
1744,300.0,4000.0,-25.0,0.0
1745,300.0,4025.0,-25.0,0.0
1746,300.0,4050.0,-25.0,0.0
1747,300.0,4075.0,-25.0,0.0
1748,300.0,4100.0,-25.0,0.0
1749,300.0,4125.0,-25.0,0.0
1750,300.0,4150.0,-25.0,0.0
1751,300.0,4175.0,-25.0,0.0
1752,300.0,4200.0,-25.0,0.0
1753,300.0,4225.0,-25.0,0.0
1754,300.0,4250.0,-25.0,0.0
1755,300.0,4275.0,-25.0,0.0
1756,300.0,4300.0,-25.0,0.0
1757,300.0,4325.0,-25.0,0.0
1758,300.0,4350.0,-25.0,0.0
1759,300.0,4375.0,-25.0,0.0
1760,300.0,4400.0,-25.0,0.0
1761,300.0,4425.0,-25.0,0.0
1762,300.0,4450.0,-25.0,0.0
1763,300.0,4475.0,-25.0,0.0
1764,300.0,4500.0,-25.0,0.0
1765,300.0,4525.0,-25.0,0.0
1766,300.0,4550.0,-25.0,0.0
1767,300.0,4575.0,-25.0,0.0
1768,300.0,4600.0,-25.0,0.0
1769,300.0,4625.0,-25.0,0.0
1770,300.0,4650.0,-25.0,0.0
1771,300.0,4675.0,-25.0,0.0
1772,300.0,4700.0,-25.0,0.0
1773,300.0,4725.0,-25.0,0.0
1774,300.0,4750.0,-25.0,0.0
1775,300.0,4775.0,-25.0,0.0
1776,300.0,4800.0,-25.0,0.0
1777,300.0,4825.0,-25.0,0.0
1778,300.0,4850.0,-25.0,0.0
1779,300.0,4875.0,-25.0,0.0
1780,300.0,4900.0,-25.0,0.0
1781,300.0,4925.0,-25.0,0.0
1782,300.0,4950.0,-25.0,0.0
1783,300.0,4975.0,-25.0,0.0
1784,300.0,5000.0,-25.0,0.0
1785,300.0,5025.0,-25.0,0.0
1786,300.0,5050.0,-25.0,0.0
1787,300.0,5075.0,-25.0,0.0
1788,300.0,5100.0,-25.0,0.0
1789,300.0,5125.0,-25.0,0.0
1790,300.0,5150.0,-25.0,0.0
1791,300.0,5175.0,-25.0,0.0
1792,300.0,5200.0,-25.0,0.0
1793,300.0,5225.0,-25.0,0.0
1794,300.0,5250.0,-25.0,0.0
1795,300.0,5275.0,-25.0,0.0
1796,300.0,5300.0,-25.0,0.0
1797,300.0,5325.0,-25.0,0.0
1798,325.0,3900.0,-25.0,0.0
1799,325.0,3925.0,-25.0,0.0
1800,325.0,3950.0,-25.0,0.0
1801,325.0,3975.0,-25.0,0.0
1802,325.0,4000.0,-25.0,0.0
1803,325.0,4025.0,-25.0,0.0
1804,325.0,4050.0,-25.0,0.0
1805,325.0,4075.0,-25.0,0.0
1806,325.0,4100.0,-25.0,0.0
1807,325.0,4125.0,-25.0,0.0
1808,325.0,4150.0,-25.0,0.0
1809,325.0,4175.0,-25.0,0.0
1810,325.0,4200.0,-25.0,0.0
1811,325.0,4225.0,-25.0,0.0
1812,325.0,4250.0,-25.0,0.0
1813,325.0,4275.0,-25.0,0.0
1814,325.0,4300.0,-25.0,0.0
1815,325.0,4325.0,-25.0,0.0
1816,325.0,4350.0,-25.0,0.0
1817,325.0,4375.0,-25.0,0.0
1818,325.0,4400.0,-25.0,0.0
1819,325.0,4425.0,-25.0,0.0
1820,325.0,4450.0,-25.0,0.0
1821,325.0,4475.0,-25.0,0.0
1822,325.0,4500.0,-25.0,0.0
1823,325.0,4525.0,-25.0,0.0
1824,325.0,4550.0,-25.0,0.0
1825,325.0,4575.0,-25.0,0.0
1826,325.0,4600.0,-25.0,0.0
1827,325.0,4625.0,-25.0,0.0
1828,325.0,4650.0,-25.0,0.0
1829,325.0,4675.0,-25.0,0.0
1830,325.0,4700.0,-25.0,0.0
1831,325.0,4725.0,-25.0,0.0
1832,325.0,4750.0,-25.0,0.0
1833,325.0,4775.0,-25.0,0.0
1834,325.0,4800.0,-25.0,0.0
1835,325.0,4825.0,-25.0,0.0
1836,325.0,4850.0,-25.0,0.0
1837,325.0,4875.0,-25.0,0.0
1838,325.0,4900.0,-25.0,0.0
1839,325.0,4925.0,-25.0,0.0
1840,325.0,4950.0,-25.0,0.0
1841,325.0,4975.0,-25.0,0.0
1842,325.0,5000.0,-25.0,0.0
1843,325.0,5025.0,-25.0,0.0
1844,325.0,5050.0,-25.0,0.0
1845,325.0,5075.0,-25.0,0.0
1846,325.0,5100.0,-25.0,0.0
1847,325.0,5125.0,-25.0,0.0
1848,325.0,5150.0,-25.0,0.0
1849,325.0,5175.0,-25.0,0.0
1850,325.0,5200.0,-25.0,0.0
1851,325.0,5225.0,-25.0,0.0
1852,325.0,5250.0,-25.0,0.0
1853,325.0,5275.0,-25.0,0.0
1854,325.0,5300.0,-25.0,0.0
1855,325.0,5325.0,-25.0,0.0
1856,350.0,3900.0,-25.0,0.0
1857,350.0,3925.0,-25.0,0.0
1858,350.0,3950.0,-25.0,0.0
1859,350.0,3975.0,-25.0,0.0
1860,350.0,4000.0,-25.0,0.0
1861,350.0,4025.0,-25.0,0.0
1862,350.0,4050.0,-25.0,0.0
1863,350.0,4075.0,-25.0,0.0
1864,350.0,4100.0,-25.0,0.0
1865,350.0,4125.0,-25.0,0.0
1866,350.0,4150.0,-25.0,0.0
1867,350.0,4175.0,-25.0,0.0
1868,350.0,4200.0,-25.0,0.0
1869,350.0,4225.0,-25.0,0.0
1870,350.0,4250.0,-25.0,0.0
1871,350.0,4275.0,-25.0,0.0
1872,350.0,4300.0,-25.0,0.0
1873,350.0,4325.0,-25.0,0.0
1874,350.0,4350.0,-25.0,0.0
1875,350.0,4375.0,-25.0,0.0
1876,350.0,4400.0,-25.0,0.0
1877,350.0,4425.0,-25.0,0.0
1878,350.0,4450.0,-25.0,0.0
1879,350.0,4475.0,-25.0,0.0
1880,350.0,4500.0,-25.0,0.0
1881,350.0,4525.0,-25.0,0.0
1882,350.0,4550.0,-25.0,0.0
1883,350.0,4575.0,-25.0,0.0
1884,350.0,4600.0,-25.0,0.0
1885,350.0,4625.0,-25.0,0.0
1886,350.0,4650.0,-25.0,0.0
1887,350.0,4675.0,-25.0,0.0
1888,350.0,4700.0,-25.0,0.0
1889,350.0,4725.0,-25.0,0.0
1890,350.0,4750.0,-25.0,0.0
1891,350.0,4775.0,-25.0,0.0
1892,350.0,4800.0,-25.0,0.0
1893,350.0,4825.0,-25.0,0.0
1894,350.0,4850.0,-25.0,0.0
1895,350.0,4875.0,-25.0,0.0
1896,350.0,4900.0,-25.0,0.0
1897,350.0,4925.0,-25.0,0.0
1898,350.0,4950.0,-25.0,0.0
1899,350.0,4975.0,-25.0,0.0
1900,350.0,5000.0,-25.0,0.0
1901,350.0,5025.0,-25.0,0.0
1902,350.0,5050.0,-25.0,0.0
1903,350.0,5075.0,-25.0,0.0
1904,350.0,5100.0,-25.0,0.0
1905,350.0,5125.0,-25.0,0.0
1906,350.0,5150.0,-25.0,0.0
1907,350.0,5175.0,-25.0,0.0
1908,350.0,5200.0,-25.0,0.0
1909,350.0,5225.0,-25.0,0.0
1910,350.0,5250.0,-25.0,0.0
1911,350.0,5275.0,-25.0,0.0
1912,350.0,5300.0,-25.0,0.0
1913,350.0,5325.0,-25.0,0.0
1914,375.0,3900.0,-25.0,0.0
1915,375.0,3925.0,-25.0,0.0
1916,375.0,3950.0,-25.0,0.0
1917,375.0,3975.0,-25.0,0.0
1918,375.0,4000.0,-25.0,0.0
1919,375.0,4025.0,-25.0,0.0
1920,375.0,4050.0,-25.0,0.0
1921,375.0,4075.0,-25.0,0.0
1922,375.0,4100.0,-25.0,0.0
1923,375.0,4125.0,-25.0,0.0
1924,375.0,4150.0,-25.0,0.0
1925,375.0,4175.0,-25.0,0.0
1926,375.0,4200.0,-25.0,0.0
1927,375.0,4225.0,-25.0,0.0
1928,375.0,4250.0,-25.0,0.0
1929,375.0,4275.0,-25.0,0.0
1930,375.0,4300.0,-25.0,0.0
1931,375.0,4325.0,-25.0,0.0
1932,375.0,4350.0,-25.0,0.0
1933,375.0,4375.0,-25.0,0.0
1934,375.0,4400.0,-25.0,0.0
1935,375.0,4425.0,-25.0,0.0
1936,375.0,4450.0,-25.0,0.0
1937,375.0,4475.0,-25.0,0.0
1938,375.0,4500.0,-25.0,0.0
1939,375.0,4525.0,-25.0,0.0
1940,375.0,4550.0,-25.0,0.0
1941,375.0,4575.0,-25.0,0.0
1942,375.0,4600.0,-25.0,0.0
1943,375.0,4625.0,-25.0,0.0
1944,375.0,4650.0,-25.0,0.0
1945,375.0,4675.0,-25.0,0.0
1946,375.0,4700.0,-25.0,0.0
1947,375.0,4725.0,-25.0,0.0
1948,375.0,4750.0,-25.0,0.0
1949,375.0,4775.0,-25.0,0.0
1950,375.0,4800.0,-25.0,0.0
1951,375.0,4825.0,-25.0,0.0
1952,375.0,4850.0,-25.0,0.0
1953,375.0,4875.0,-25.0,0.0
1954,375.0,4900.0,-25.0,0.0
1955,375.0,4925.0,-25.0,0.0
1956,375.0,4950.0,-25.0,0.0
1957,375.0,4975.0,-25.0,0.0
1958,375.0,5000.0,-25.0,0.0
1959,375.0,5025.0,-25.0,0.0
1960,375.0,5050.0,-25.0,0.0
1961,375.0,5075.0,-25.0,0.0
1962,375.0,5100.0,-25.0,0.0
1963,375.0,5125.0,-25.0,0.0
1964,375.0,5150.0,-25.0,0.0
1965,375.0,5175.0,-25.0,0.0
1966,375.0,5200.0,-25.0,0.0
1967,375.0,5225.0,-25.0,0.0
1968,375.0,5250.0,-25.0,0.0
1969,375.0,5275.0,-25.0,0.0
1970,375.0,5300.0,-25.0,0.0
1971,375.0,5325.0,-25.0,0.0
1972,400.0,3900.0,-25.0,0.0
1973,400.0,3925.0,-25.0,0.0
1974,400.0,3950.0,-25.0,0.0
1975,400.0,3975.0,-25.0,0.0
1976,400.0,4000.0,-25.0,0.0
1977,400.0,4025.0,-25.0,0.0
1978,400.0,4050.0,-25.0,0.0
1979,400.0,4075.0,-25.0,0.0
1980,400.0,4100.0,-25.0,0.0
1981,400.0,4125.0,-25.0,0.0
1982,400.0,4150.0,-25.0,0.0
1983,400.0,4175.0,-25.0,0.0
1984,400.0,4200.0,-25.0,0.0
1985,400.0,4225.0,-25.0,0.0
1986,400.0,4250.0,-25.0,0.0
1987,400.0,4275.0,-25.0,0.0
1988,400.0,4300.0,-25.0,0.0
1989,400.0,4325.0,-25.0,0.0
1990,400.0,4350.0,-25.0,0.0
1991,400.0,4375.0,-25.0,0.0
1992,400.0,4400.0,-25.0,0.0
1993,400.0,4425.0,-25.0,0.0
